Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2024-02-17,Entire Country,Entire Country,0000,0.01,0.05,39.31,2024-02-10,3823.19,0.09,0.09,0.09,0.09,0.08,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.05
2024-02-17,dolnośląskie,Bolesławiecki,0201,0.00,0.05,32.66,2024-02-10,8.98,0.13,0.13,0.13,0.14,0.13,0.16,0.13,0.09,0.09,0.09,0.11,0.09,0.06,0.06,0.05
2024-02-17,dolnośląskie,Dzierżoniowski,0202,0.00,0.16,36.30,2024-02-10,9.99,0.16,0.16,0.16,0.17,0.16,0.17,0.14,0.14,0.14,0.14,0.07,0.09,0.07,0.11,0.16
2024-02-17,dolnośląskie,Głogowski,0203,0.11,0.14,44.14,2024-02-10,8.84,0.18,0.18,0.18,0.13,0.10,0.10,0.08,0.06,0.06,0.06,0.11,0.11,0.10,0.10,0.14
2024-02-17,dolnośląskie,Górowski,0204,0.29,0.04,28.47,2024-02-10,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04
2024-02-17,dolnośląskie,Jaworski,0205,0.00,0.00,36.99,2024-02-10,4.97,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00
2024-02-17,dolnośląskie,Karkonoski,0206,0.00,0.05,30.03,2024-02-10,6.33,0.09,0.09,0.09,0.02,0.02,0.00,0.05,0.05,0.05,0.05,0.05,0.05,0.09,0.05,0.05
2024-02-17,dolnośląskie,Kamiennogórski,0207,0.00,0.13,37.40,2024-02-10,4.28,0.07,0.07,0.07,0.03,0.00,0.00,0.03,0.03,0.03,0.03,0.07,0.07,0.10,0.07,0.13
2024-02-17,dolnośląskie,Kłodzki,0208,0.00,0.00,36.60,2024-02-10,15.63,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.00,0.00,0.00
2024-02-17,dolnośląskie,Legnicki,0209,0.00,0.00,32.93,2024-02-10,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-17,dolnośląskie,Lubański,0210,0.19,0.00,32.86,2024-02-10,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-17,dolnośląskie,Lubiński,0211,0.09,0.09,45.40,2024-02-10,10.59,0.12,0.12,0.12,0.23,0.24,0.23,0.19,0.19,0.19,0.19,0.08,0.08,0.12,0.12,0.09
2024-02-17,dolnośląskie,Lwówecki,0212,0.00,0.03,40.79,2024-02-10,4.56,0.09,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03
2024-02-17,dolnośląskie,Milicki,0213,0.00,0.04,36.17,2024-02-10,3.68,0.12,0.12,0.12,0.12,0.08,0.08,0.08,0.12,0.12,0.12,0.12,0.12,0.04,0.08,0.04
2024-02-17,dolnośląskie,Oleśnicki,0214,0.00,0.01,53.91,2024-02-10,10.73,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.01
2024-02-17,dolnośląskie,Oławski,0215,0.00,0.09,27.13,2024-02-10,4.36,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.02,0.02,0.02,0.09,0.11,0.11,0.11,0.09
2024-02-17,dolnośląskie,Polkowicki,0216,0.16,0.02,28.36,2024-02-10,6.30,0.14,0.14,0.14,0.18,0.16,0.16,0.11,0.11,0.11,0.11,0.02,0.05,0.05,0.02,0.02
2024-02-17,dolnośląskie,Strzeliński,0217,0.00,0.07,36.47,2024-02-10,4.32,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.16,0.16,0.16,0.13,0.13,0.10,0.13,0.07
2024-02-17,dolnośląskie,Średzki,0218,0.00,0.05,25.61,2024-02-10,5.55,0.05,0.05,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.05,0.05,0.05,0.05
2024-02-17,dolnośląskie,Świdnicki,0219,0.00,0.02,37.87,2024-02-10,15.60,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.03,0.03,0.03,0.02
2024-02-17,dolnośląskie,Trzebnicki,0220,0.00,0.05,34.08,2024-02-10,8.52,0.02,0.02,0.02,0.10,0.19,0.19,0.25,0.24,0.24,0.24,0.15,0.08,0.08,0.05,0.05
2024-02-17,dolnośląskie,Wałbrzyski,0221,0.00,0.00,24.82,2024-02-10,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-17,dolnośląskie,Wołowski,0222,0.00,0.03,36.06,2024-02-10,4.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03
2024-02-17,dolnośląskie,Wrocławski,0223,0.00,0.03,33.92,2024-02-10,15.63,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.08,0.08,0.08,0.05,0.05,0.04,0.04,0.03
2024-02-17,dolnośląskie,Ząbkowicki,0224,0.00,0.00,35.22,2024-02-10,6.41,0.25,0.25,0.25,0.29,0.18,0.16,0.16,0.18,0.18,0.18,0.07,0.07,0.05,0.02,0.00
2024-02-17,dolnośląskie,Zgorzelecki,0225,0.00,0.00,36.76,2024-02-10,8.84,0.03,0.03,0.03,0.02,0.02,0.02,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00
2024-02-17,dolnośląskie,Złotoryjski,0226,0.00,0.03,38.49,2024-02-10,4.30,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03
2024-02-17,dolnośląskie,Jelenia Góra,0261,0.00,0.02,57.83,2024-02-10,7.83,0.04,0.04,0.04,0.06,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
2024-02-17,dolnośląskie,Legnica,0262,0.00,0.03,45.85,2024-02-10,9.84,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.03,0.03
2024-02-17,dolnośląskie,Wrocław,0264,0.00,0.02,73.13,2024-02-10,64.19,0.09,0.09,0.09,0.08,0.06,0.06,0.05,0.04,0.04,0.04,0.03,0.02,0.02,0.03,0.02
2024-02-17,dolnośląskie,Wałbrzych,0265,0.00,0.00,56.11,2024-02-10,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-17,kujawsko-pomorskie,Aleksandrowski,0401,0.00,0.00,46.36,2024-02-10,5.49,0.05,0.05,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-17,kujawsko-pomorskie,Brodnicki,0402,0.00,0.04,34.01,2024-02-10,7.90,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.06,0.06,0.06,0.04
2024-02-17,kujawsko-pomorskie,Bydgoski,0403,0.00,0.03,29.13,2024-02-10,12.04,0.05,0.05,0.05,0.03,0.06,0.05,0.04,0.05,0.05,0.05,0.05,0.02,0.03,0.03,0.03
2024-02-17,kujawsko-pomorskie,Chełmiński,0404,0.00,0.05,38.00,2024-02-10,5.17,0.14,0.14,0.14,0.17,0.14,0.05,0.11,0.11,0.11,0.11,0.11,0.08,0.08,0.05,0.05
2024-02-17,kujawsko-pomorskie,Golubsko-Dobrzyński,0405,0.00,0.00,25.77,2024-02-10,4.49,0.09,0.06,0.06,0.09,0.09,0.09,0.13,0.13,0.13,0.13,0.09,0.06,0.06,0.00,0.00
2024-02-17,kujawsko-pomorskie,Grudziądzki,0406,0.00,0.14,21.58,2024-02-10,4.03,0.18,0.18,0.18,0.14,0.14,0.21,0.21,0.18,0.18,0.18,0.25,0.25,0.14,0.11,0.14
2024-02-17,kujawsko-pomorskie,Inowrocławski,0407,0.00,0.06,31.64,2024-02-10,15.85,0.28,0.28,0.28,0.17,0.17,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.06
2024-02-17,kujawsko-pomorskie,Lipnowski,0408,0.00,0.13,29.43,2024-02-10,6.55,0.09,0.09,0.09,0.09,0.11,0.13,0.15,0.11,0.11,0.11,0.15,0.11,0.06,0.13,0.13
2024-02-17,kujawsko-pomorskie,Mogileński,0409,0.00,0.00,38.09,2024-02-10,4.55,0.06,0.06,0.06,0.03,0.03,0.09,0.09,0.06,0.06,0.06,0.06,0.06,0.00,0.00,0.00
2024-02-17,kujawsko-pomorskie,Nakielski,0410,0.12,0.00,40.03,2024-02-10,8.61,0.18,0.18,0.18,0.10,0.08,0.10,0.07,0.07,0.07,0.07,0.03,0.02,0.00,0.00,0.00
2024-02-17,kujawsko-pomorskie,Radziejowski,0411,0.00,0.18,33.33,2024-02-10,4.00,0.36,0.36,0.36,0.25,0.25,0.14,0.14,0.07,0.04,0.04,0.07,0.07,0.07,0.07,0.18
2024-02-17,kujawsko-pomorskie,Rypiński,0412,0.00,0.00,33.57,2024-02-10,4.34,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-17,kujawsko-pomorskie,Sępoleński,0413,0.00,0.07,38.06,2024-02-10,4.08,0.03,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.07,0.07,0.07
2024-02-17,kujawsko-pomorskie,Świecki,0414,0.00,0.14,36.05,2024-02-10,9.87,0.20,0.20,0.20,0.16,0.11,0.10,0.11,0.13,0.13,0.13,0.14,0.14,0.20,0.16,0.14
2024-02-17,kujawsko-pomorskie,Toruński,0415,0.00,0.01,20.63,2024-02-10,10.96,0.03,0.03,0.03,0.05,0.04,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.01,0.01,0.01
2024-02-17,kujawsko-pomorskie,Tucholski,0416,0.00,0.00,33.38,2024-02-10,4.83,0.12,0.12,0.12,0.12,0.06,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-17,kujawsko-pomorskie,Wąbrzeski,0417,0.00,0.00,32.89,2024-02-10,3.40,0.12,0.12,0.12,0.08,0.08,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-17,kujawsko-pomorskie,Włocławski,0418,0.00,0.10,26.25,2024-02-10,8.56,0.03,0.03,0.03,0.07,0.07,0.12,0.13,0.13,0.13,0.13,0.15,0.15,0.10,0.10,0.10
2024-02-17,kujawsko-pomorskie,Żniński,0419,0.00,0.04,24.94,2024-02-10,6.99,0.22,0.22,0.22,0.16,0.16,0.18,0.16,0.14,0.14,0.14,0.12,0.10,0.02,0.04,0.04
2024-02-17,kujawsko-pomorskie,Bydgoszcz,0461,0.03,0.03,66.41,2024-02-10,34.41,0.10,0.10,0.10,0.10,0.09,0.08,0.07,0.05,0.05,0.05,0.03,0.03,0.03,0.03,0.03
2024-02-17,kujawsko-pomorskie,Grudziądz,0462,0.00,0.20,52.52,2024-02-10,9.36,0.21,0.21,0.21,0.20,0.15,0.14,0.12,0.12,0.12,0.12,0.12,0.15,0.15,0.18,0.20
2024-02-17,kujawsko-pomorskie,Toruń,0463,0.00,0.05,64.23,2024-02-10,19.86,0.09,0.09,0.09,0.08,0.06,0.05,0.06,0.04,0.04,0.04,0.05,0.06,0.06,0.06,0.05
2024-02-17,kujawsko-pomorskie,Włocławek,0464,0.00,0.01,48.11,2024-02-10,10.86,0.05,0.05,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.03,0.03,0.03,0.03,0.01
2024-02-17,lubelskie,Bialski,0601,0.00,0.03,20.57,2024-02-10,11.00,0.09,0.09,0.09,0.09,0.09,0.06,0.10,0.06,0.06,0.06,0.08,0.08,0.09,0.04,0.03
2024-02-17,lubelskie,Biłgorajski,0602,0.00,0.09,21.46,2024-02-10,10.03,0.24,0.26,0.26,0.27,0.24,0.23,0.19,0.14,0.13,0.13,0.09,0.13,0.10,0.10,0.09
2024-02-17,lubelskie,Chełmski,0603,0.00,0.09,17.44,2024-02-10,7.75,0.06,0.06,0.06,0.06,0.11,0.09,0.13,0.13,0.13,0.15,0.15,0.11,0.13,0.11,0.09
2024-02-17,lubelskie,Hrubieszowski,0604,0.00,0.11,26.54,2024-02-10,6.20,0.14,0.16,0.16,0.18,0.18,0.23,0.23,0.21,0.18,0.18,0.16,0.14,0.11,0.09,0.11
2024-02-17,lubelskie,Janowski,0605,0.00,0.13,19.41,2024-02-10,4.51,0.25,0.25,0.25,0.16,0.19,0.13,0.13,0.09,0.09,0.09,0.16,0.09,0.13,0.16,0.13
2024-02-17,lubelskie,Krasnostawski,0606,0.00,0.14,27.88,2024-02-10,6.26,0.09,0.09,0.09,0.09,0.14,0.09,0.09,0.07,0.07,0.11,0.11,0.11,0.11,0.14,0.14
2024-02-17,lubelskie,Kraśnicki,0607,0.00,0.09,26.08,2024-02-10,9.45,0.27,0.27,0.26,0.23,0.18,0.18,0.12,0.03,0.03,0.03,0.03,0.03,0.06,0.06,0.09
2024-02-17,lubelskie,Lubartowski,0608,0.00,0.18,21.50,2024-02-10,8.79,0.24,0.24,0.24,0.16,0.16,0.13,0.08,0.06,0.06,0.06,0.13,0.11,0.18,0.16,0.18
2024-02-17,lubelskie,Lubelski,0609,0.06,0.11,19.75,2024-02-10,15.65,0.22,0.23,0.25,0.23,0.26,0.22,0.21,0.13,0.12,0.11,0.09,0.06,0.07,0.07,0.11
2024-02-17,lubelskie,Łęczyński,0610,0.00,0.10,22.33,2024-02-10,5.72,0.22,0.22,0.22,0.27,0.22,0.22,0.17,0.15,0.15,0.15,0.07,0.10,0.05,0.10,0.10
2024-02-17,lubelskie,Łukowski,0611,0.00,0.07,18.85,2024-02-10,10.62,0.16,0.16,0.15,0.15,0.12,0.05,0.05,0.05,0.07,0.07,0.09,0.12,0.12,0.09,0.07
2024-02-17,lubelskie,Opolski,0612,0.00,0.15,28.56,2024-02-10,5.87,0.34,0.32,0.29,0.24,0.27,0.29,0.24,0.19,0.19,0.22,0.24,0.19,0.15,0.17,0.15
2024-02-17,lubelskie,Parczewski,0613,0.00,0.08,27.07,2024-02-10,3.44,0.25,0.25,0.25,0.25,0.25,0.12,0.12,0.04,0.04,0.04,0.04,0.12,0.12,0.12,0.08
2024-02-17,lubelskie,Puławski,0614,0.00,0.13,35.52,2024-02-10,11.24,0.26,0.26,0.25,0.23,0.23,0.22,0.20,0.17,0.17,0.18,0.19,0.12,0.10,0.12,0.13
2024-02-17,lubelskie,Radzyński,0615,0.00,0.00,19.18,2024-02-10,5.83,0.07,0.07,0.07,0.00,0.02,0.02,0.05,0.05,0.05,0.05,0.05,0.02,0.02,0.00,0.00
2024-02-17,lubelskie,Rycki,0616,0.00,0.28,35.08,2024-02-10,5.55,0.49,0.46,0.46,0.23,0.18,0.13,0.08,0.08,0.08,0.08,0.18,0.18,0.21,0.23,0.28
2024-02-17,lubelskie,Świdnicki,0617,0.00,0.12,33.13,2024-02-10,7.14,0.20,0.20,0.20,0.18,0.12,0.10,0.12,0.10,0.10,0.12,0.10,0.12,0.12,0.14,0.12
2024-02-17,lubelskie,Tomaszowski,0618,0.00,0.05,24.03,2024-02-10,8.19,0.33,0.31,0.28,0.31,0.19,0.21,0.21,0.19,0.19,0.19,0.09,0.05,0.03,0.03,0.05
2024-02-17,lubelskie,Włodawski,0619,0.00,0.15,33.06,2024-02-10,3.80,0.11,0.11,0.11,0.19,0.15,0.15,0.19,0.26,0.26,0.26,0.26,0.26,0.26,0.22,0.15
2024-02-17,lubelskie,Zamojski,0620,0.00,0.11,17.05,2024-02-10,10.54,0.20,0.21,0.20,0.20,0.22,0.17,0.13,0.17,0.16,0.16,0.15,0.16,0.13,0.13,0.11
2024-02-17,lubelskie,Biała Podlaska,0661,0.00,0.02,43.50,2024-02-10,5.69,0.10,0.10,0.10,0.07,0.10,0.07,0.02,0.07,0.07,0.07,0.10,0.07,0.07,0.07,0.02
2024-02-17,lubelskie,Chełm,0662,0.00,0.00,44.64,2024-02-10,6.11,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-17,lubelskie,Lublin,0663,0.00,0.14,53.72,2024-02-10,33.86,0.18,0.19,0.17,0.16,0.14,0.11,0.11,0.12,0.13,0.16,0.16,0.17,0.16,0.15,0.14
2024-02-17,lubelskie,Zamość,0664,0.00,0.16,53.26,2024-02-10,6.28,0.27,0.27,0.27,0.27,0.27,0.16,0.14,0.11,0.11,0.11,0.16,0.18,0.14,0.16,0.16
2024-02-17,lubuskie,Gorzowski,0801,0.00,0.20,19.14,2024-02-10,7.23,0.28,0.28,0.28,0.34,0.32,0.32,0.32,0.30,0.30,0.30,0.24,0.26,0.24,0.16,0.20
2024-02-17,lubuskie,Krośnieński,0802,0.00,0.03,35.85,2024-02-10,5.46,0.08,0.08,0.08,0.05,0.05,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03
2024-02-17,lubuskie,Międzyrzecki,0803,0.00,0.00,43.09,2024-02-10,5.71,0.05,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-17,lubuskie,Nowosolski,0804,0.00,0.03,46.07,2024-02-10,8.57,0.05,0.05,0.05,0.07,0.05,0.05,0.05,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.03
2024-02-17,lubuskie,Słubicki,0805,0.00,0.00,35.83,2024-02-10,4.69,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-17,lubuskie,Strzelecko-Drezdenecki,0806,0.00,0.06,37.90,2024-02-10,4.86,0.20,0.20,0.20,0.23,0.32,0.26,0.29,0.29,0.29,0.29,0.29,0.20,0.17,0.06,0.06
2024-02-17,lubuskie,Sulęciński,0807,0.00,0.00,40.44,2024-02-10,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.00,0.00
2024-02-17,lubuskie,Świebodziński,0808,0.00,0.03,37.18,2024-02-10,5.55,0.05,0.05,0.05,0.08,0.08,0.08,0.05,0.05,0.05,0.05,0.05,0.03,0.03,0.03,0.03
2024-02-17,lubuskie,Zielonogórski,0809,0.00,0.00,37.25,2024-02-10,7.57,0.02,0.02,0.02,0.09,0.11,0.11,0.11,0.17,0.17,0.17,0.09,0.08,0.06,0.06,0.00
2024-02-17,lubuskie,Żagański,0810,0.00,0.00,42.13,2024-02-10,7.81,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-17,lubuskie,Żarski,0811,0.00,0.03,42.62,2024-02-10,9.54,0.03,0.03,0.03,0.04,0.03,0.06,0.12,0.12,0.12,0.12,0.10,0.12,0.09,0.03,0.03
2024-02-17,lubuskie,Wschowski,0812,0.00,0.07,28.59,2024-02-10,3.86,0.04,0.04,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,0.07
2024-02-17,lubuskie,Gorzów Wielkopolski,0861,0.00,0.13,58.87,2024-02-10,12.26,0.15,0.15,0.15,0.15,0.21,0.22,0.24,0.23,0.23,0.23,0.24,0.20,0.18,0.13,0.13
2024-02-17,lubuskie,Zielona Góra,0862,0.00,0.01,54.67,2024-02-10,14.09,0.13,0.13,0.13,0.12,0.10,0.06,0.04,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0.01
2024-02-17,łódzkie,Bełchatowski,1001,0.09,0.03,28.40,2024-02-10,11.24,0.04,0.04,0.04,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.03,0.03
